DATAFLOW,LAST UPDATE,freq,indic,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-11,-30.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-12,-28.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-01,-28.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-02,-21.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-03,-22.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-04,-24.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-05,-19.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-06,-18.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-07,-18.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-08,-20.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-09,-21.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-10,-23.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-11,-25.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2021-12,-23.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-01,-24.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-02,-22.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-03,-34.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-04,-27.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-05,-31.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-06,-33.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-07,-37.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-08,-37.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-09,-39.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-10,-37.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-11,-36.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2022-12,-31.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-01,-35.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-02,-34.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-03,-33.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-04,-31.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-05,-30.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-06,-34.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-07,-32.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-08,-33.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-09,-32.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-10,-31.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-11,-31.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2023-12,-30.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-01,-27.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-02,-28.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-03,-28.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-04,-25.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-05,-26.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-06,-24.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-07,-25.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-08,-24.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-09,-27.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-10,-27.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-11,-29.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2024-12,-26.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-01,-28.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-02,-30.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-03,-27.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-04,-29.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-05,-24.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-06,-25.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-07,-27.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-08,-26.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-09,-24.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-10,-24.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-11,-23.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2025-12,-24.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2026-01,-20.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2026-02,-22.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-01,-17.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-02,-16.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-03,-14.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-04,-12.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-05,-13.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-06,-11.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-07,-14.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-08,-16.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-09,-23.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-10,-18.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-11,-16.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2005-12,-16.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-01,-17.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-02,-18.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-03,-13.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-04,-14.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-05,-15.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-06,-13.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-07,-10.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-08,-10.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-09,-7.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-10,-6.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-11,-5.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2006-12,2.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-01,0.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-02,0.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-03,0.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-04,3.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-05,-1.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-06,-2.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-07,0.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-08,-4.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-09,-5.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-10,-7.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-11,-10.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2007-12,-6.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-01,-6.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-02,-12.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-03,-9.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-04,-10.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-05,-15.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-06,-10.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-07,-12.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-08,-12.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-09,-10.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-10,-10.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-11,-17.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2008-12,-18.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-01,-20.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-02,-32.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-03,-34.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-04,-36.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-05,-30.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-06,-28.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-07,-27.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-08,-27.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-09,-22.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-10,-23.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovakia,2009-11,-27.0,,
