DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-01,10005809,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-02,9856465,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-03,11791926,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-04,13442282,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-05,14355983,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-06,15238044,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-07,16218262,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-08,16842723,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-09,15003712,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-10,14887230,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Spain,2025-11,11534207,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-01,41639791,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-02,42816869,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-03,50424959,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-04,51204636,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-05,57554992,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-06,61164438,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-07,67008067,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-08,66590462,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-09,59733502,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-10,54783178,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-11,41512975,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2008-12,41130272,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-01,37070578,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-02,37050806,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-03,43873142,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-04,49187405,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-05,52388351,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-06,56418133,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-07,64216027,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-08,63528474,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-09,56791255,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-10,53149864,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-11,41544466,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2009-12,41461166,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-01,37614405,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-02,37817737,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-03,46368312,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-04,41293971,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-05,54004974,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-06,58349747,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-07,66875391,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-08,66139881,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-09,60106116,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-10,56962280,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-11,43643433,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2010-12,40903923,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-01,40052726,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-02,39195392,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-03,47012171,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-04,53119251,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-05,57562734,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-06,61783307,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-07,70443926,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-08,68585518,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-09,63395963,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-10,58296282,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-11,43866916,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2011-12,43793617,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-01,40605872,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-02,39739710,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-03,47819290,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-04,53018964,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-05,57409273,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-06,62700031,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-07,70504732,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-08,69060193,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-09,63378992,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-10,57642604,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-11,43306135,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2012-12,42429836,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-01,39133013,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-02,38561258,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-03,47778934,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-04,51950799,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-05,59189778,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-06,63918906,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-07,71291858,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-08,70902842,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-09,64647937,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-10,59412968,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-11,44303361,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2013-12,44131862,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-01,40871333,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-02,40125998,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-03,47907015,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-04,55779373,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-05,61423106,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-06,67022684,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-07,74368766,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-08,75340798,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-09,67016378,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-10,62241287,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-11,46704775,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2014-12,46557400,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-01,42952697,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-02,42606105,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-03,51256127,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-04,57580847,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-05,65003010,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-06,69797366,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-07,78737935,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-08,78874413,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-09,71060292,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-10,66067253,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-11,49075142,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2015-12,48856921,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-01,45861538,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-02,47099884,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-03,55329256,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-04,59633608,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-05,68495705,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-06,73284629,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-07,84005808,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-08,82497586,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-09,75839850,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-10,70690538,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-11,52920266,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2016-12,54557902,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-01,50455691,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-02,49649741,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-03,58573849,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-04,68259581,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-05,73664801,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-06,79806424,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-07,90324128,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-08,88651219,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-09,81253991,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-10,75231315,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-11,56439810,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2017-12,56704035,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-01,53198985,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-02,52212587,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-03,63064624,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-04,70430840,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-05,77819612,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-06,84469766,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-07,94232014,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-08,92702503,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-09,85141005,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-10,79885135,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-11,60184906,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2018-12,60776647,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-01,55785688,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-02,55086016,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-03,65412122,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-04,74833798,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-05,80096196,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-06,88417117,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-07,96572592,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-08,95202865,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-09,86786177,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-10,81023118,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-11,61065397,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2019-12,62615100,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,European Union - 28 countries (2013-2020),2020-01,57245480,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Poland,2004-01,182544,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Poland,2004-02,167420,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Poland,2004-03,201985,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Poland,2004-04,223774,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Poland,2004-05,257128,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried (departures),Total transport,Total,Poland,2004-06,314174,,
