DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2014-07,195490909,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2014-08,211190886,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2014-09,135549066,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2014-10,89718577,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2014-11,50261744,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2014-12,54925486,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-01,53500697,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-02,58371638,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-03,64628767,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-04,80543157,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-05,112648278,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-06,142089104,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-07,205733207,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-08,215337663,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-09,140078329,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-10,98394959,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-11,51340871,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2015-12,57501873,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-01,56418890,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-02,62240051,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-03,76049452,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-04,78341985,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-05,119344988,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-06,144701354,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-07,214894419,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-08,222297908,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-09,148894399,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-10,101278314,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-11,54567227,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2016-12,60817082,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-01,61250074,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-02,63745828,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-03,74977438,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-04,100539169,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-05,118288834,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-06,161044919,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-07,232368860,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-08,231072711,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-09,156197426,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-10,105502421,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-11,59072679,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2017-12,62312230,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-01,68981631,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-02,68713242,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-03,81042503,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-04,93653665,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-05,134723104,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-06,163763997,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-07,235998175,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-08,236375906,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-09,158137808,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-10,114196533,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-11,64939320,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-12,65277018,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-01,63394789,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-02,73382513,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-03,82095001,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-04,105679643,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-05,120622743,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-06,174050664,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-07,256675609,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-08,238502099,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-09,161219241,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-10,115571259,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-11,62760251,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-12,70632926,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-01,307670,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-02,285601,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-03,439646,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-04,566641,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-05,829433,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-06,847337,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-07,1029585,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-08,1146184,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-09,915576,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-10,695028,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-11,388306,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003-12,377223,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004-01,356598,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004-02,350598,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004-03,541155,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004-04,662400,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004-05,937568,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004-06,1026298,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004-07,1230373,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004-08,1333152,,
